Titre,URL,Note,Pseudo,Avis
,https://www.allocine.fr/film/fichefilm-133392/critiques/spectateurs/?page=29,"4,5",Joker42,"Dans la lignée de Premier Contact et Blade Runner 2049, Denis Villeneuve continue d’explorer le genre de la science-fiction. Avec Dune, il s’attaque pour la première fois à un monument littéraire sur lequel David Lynch s’était déjà cassé les dents en 1985. Le challenge était donc osé et les attentes énormes pour ce qui devait être le film le plus attendu de cette année 2021. Dans ses premiers instants, Dune parvient à surmonter la difficulté d’aborder un univers assez complexe, riche de nombreux peuples et de nombreuses familles en centralisant son récit sur la planète Arrakis et la maison Atréides. Dès les premières images on est impressionné par l’ampleur des paysages et des effets spéciaux tout simplement monumentaux. Fidèle à ce qu’il avait déjà réalisé lors de ses deux précédents films, Denis Villeneuve arrive à faire passer ses 2h36min de film à une vitesse folle avec une narration pourtant très lente et très peu verbale. Mais c’est sans doute là que réside la force de ce Dune : la puissance de sa narration tirée de son univers, d’images à couper le souffle, d’une beauté froide et aride et d’acteurs mis à « nu » dans toute leur expression souvent non verbale. On parle de blockbuster pour désigner ce Dune. Mais en vérité on est loin ici d’un blockbuster : il n’y a pas d’action à tout va, les millions d’euros dépensés dans les effets spéciaux l’ont été pour servir l’intrigue et son univers, pas pour satisfaire l’envie des spectateurs d’assister à un empilement de scènes d’actions. Le résultat global est donc à la hauteur des ambitions et Dune est sans conteste le plus grand spectacle cinématographique de ces dernières années. En ces temps un peu particuliers troublés depuis 2 ans par la covid-19, force est de constater que cette odyssée arrakisienne est une immense bouffée d’air pour le cinéphile. Reste que Dune – première partie devra avoir sa suite. Sans cela, les immenses attentes générées par ces 2h36min de film et une fin plutôt frustrante feront de ce cru 2021 une œuvre vaine."
,https://www.allocine.fr/film/fichefilm-133392/critiques/spectateurs/?page=29,"4,5",Dune : Deuxième Partie,
,https://www.allocine.fr/film/fichefilm-133392/critiques/spectateurs/?page=29,"4,3",Frères,
,https://www.allocine.fr/film/fichefilm-133392/critiques/spectateurs/?page=29,"4,3",Amal - Un esprit libre,
,https://www.allocine.fr/film/fichefilm-133392/critiques/spectateurs/?page=29,"4,3",Il reste encore demain,
,https://www.allocine.fr/film/fichefilm-133392/critiques/spectateurs/?page=29,"4,3",Une vie,
,https://www.allocine.fr/film/fichefilm-133392/critiques/spectateurs/?page=29,"4,2",Le Royaume de Kensuke,
,https://www.allocine.fr/film/fichefilm-133392/critiques/spectateurs/?page=30,"3,0",Tutch,"DUNE, Un cadre prestigieux mais quelque peu assommant,Des effets sonores et visuels captivants pour des dialogues trop rares et parsemés, Des passages savoureux et d'autres sans saveurs...Un héros à en devenir, Telle est la synthèse de ce premier volet. Il aura eu vocation de poser clairement la situation initiale et le cadre spatiotemporel... Des éléments posés sans risques, on attend la suite pour ne pas rester sur notre fin."
,https://www.allocine.fr/film/fichefilm-133392/critiques/spectateurs/?page=30,"2,5",Un visiteur,"Visuellement, bien sûr, rien à redire, c'est nickel. A la fois sobre, pas tape-à-l’œil et grandiose. Le casting est pertinent sans grande prise de risque, toutefois. Chacun est sa place sans plus, avec plutôt une bonne surprise concernant le héros. Mais... c'est moi ou, l'esthétique général rappelle tout de même vachement la version de Lynch, non ? Les décors sur Caladan, Les distilles (carrément identiques), les vers des sables etc. L'axe critique, validé par les uns et moins bien supporté par les autres, dont je suis, c'est le rythme. C'est bien de prendre son temps pour exposer les éléments de l'histoire calmement toutefois, ici, c'est tout de même un poil trop long et je dois bien confesser deux ou trois bâillements. Je reconnais avoir également trouver le roman un peu soporifique. En fait n'étant pas un vrai fan de Dune, je dois bien admettre que globalement et quitte à faire grincer les dentitions puristes, sans m'être vraiment ennuyé, je penche encore vers la version de Lynch dont je préfère l'incarnation gluante du Baron Harkonnen, la présence immédiate et flippante des navigateurs de la guilde et la musique de Toto plutôt que le boucan pompeux de Hans Zimmer. Un mix des deux films serait, en fait, assez idéal sans constituer pour autant un chef d’œuvre,soyons réaliste."
,https://www.allocine.fr/film/fichefilm-133392/critiques/spectateurs/?page=30,"4,5",alain massol,"Ce film est tout simplement incroyable ! Je l'ai savouré comme une œuvre éphémère qui se regarde spécialement sur un grand écran. Entre la photographie incroyable et la BO de monsieur Hans on est plongé dans un univers pesant et envoûtant. L'histoire se délie petit à Petit comme un vieux parchemin qu'on déroulerait pour en découvrir les secrets. Chaque scène marque, étonne ! Je pense pas qu'il plaira au plus grand nombre dû à sa complexité. Le grand public n'est peut être pas encore prêt pour cette œuvre poétique qui je pense laissera une empreinte indélébile dans le cinéma SF. Allez le voir en IMAX VOSTFR avant qu'il ne soit trop tard."
,https://www.allocine.fr/film/fichefilm-133392/critiques/spectateurs/?page=30,"2,0",MFP INTERCEPTOR,"Pas de véritable travail d'adaptation du livre, juste un remake pompeux et sans intérêt du film de Lynch."
,https://www.allocine.fr/film/fichefilm-133392/critiques/spectateurs/?page=30,"2,5",Carulu-andria PAZZONI,"Personnellement je ne connais pas les récits originaux qui ont inspirés le film. Du coup, difficile pour moi de comprendre certaines situation. Et puis plus de 2 heures 30 de film, c'est long..."
,https://www.allocine.fr/film/fichefilm-133392/critiques/spectateurs/?page=30,"1,0",Marc Maestri,"à cause des décors fadasse,sans vie et sans détails on rendre pas l’histoire, dommage car les enjeux étaient bien racontées"
,https://www.allocine.fr/film/fichefilm-133392/critiques/spectateurs/?page=30,"4,0",LaBrute,"L'impact visuel est fort, l'univers toujours aussi intéressant et on voit les influences de Star Wars, pour un début c'est très réussis."
,https://www.allocine.fr/film/fichefilm-133392/critiques/spectateurs/?page=30,"2,5",TheMusitrip,je vois une super moyenne de notes .. moi pourtant j ai trouvé ça très moyen.on s ennuie ferme dans ce film.c'est froid et y a pas d'émotion.alors oui c est beau mais ça ne suffit pas.
,https://www.allocine.fr/film/fichefilm-133392/critiques/spectateurs/?page=30,"4,0",Antoine F.,"Très belle adaptation du roman de Frank Herbert. Les acteurs sont très bons, les images sublimes, la BO très prenante... Vivement la partie 2 !"
,https://www.allocine.fr/film/fichefilm-133392/critiques/spectateurs/?page=30,"5,0",Elma Laurent,"C'est mon film préféré de tous les temps, j'étais déjà amoureuse des livres mais là je suis tombée amoureuse du film en plus il y a que des acteurs que je vénère !! C'est une très belle adaptation du livre, avec de magnifiques décors et des effets spéciaux incroyables. Hâte de voir la suite"
,https://www.allocine.fr/film/fichefilm-133392/critiques/spectateurs/?page=30,"2,0",stéphane Robert,"J'avais adoré ""Premier contact"" et sa version de ""Blade Runner"" , donc partait sur un a priori positif sur Villeneuve et la SF. Je connaissait la trame de l'intrigue de ""Dune"" sans avoir lu les livres (par la version de Lynch) donc j'avais une idée du genre d'ambiance auquel m'attendre.Aucune surprise sur l'esthétique, le rythme, la qualité de la photo, les décors, les effets spéciaux. Du grand art cinématographique sans aucun doute. Mais aucune surprise, c'est aussi finalement assez peu distrayant...Et après une heure de film, la curiosité et l'excitation d'une expérience cinématographique marquante avaient laissé place à une intrigue molle et peu prenante, morne succession de scènes politiques et d'introduction de personnages peu attachants...Encore une demi heure pour tenter de me laisser happer par quelque soubresaut scénaristique, par une identification éventuelle à l'un ou l'autre des protagonistes...Jusqu'à ce que se produise 
spoiler: 
la scène de la mort du Duc
... et que je me fasse cette réflexion : ""Mais dis donc ?En fait... j'en ai rien à carrer !"" C'est à cet instant que je me décidais à quitter la salle ou j'avais cherché à me convaincre que la splendeur et de la grandiosité du spectacle pourraient suffire à mon plaisir de spectateur ! Mais quand au bout d'1h30 on a pas le moindre intérêt pour ce qui va arriver aux personnages, c'est qu'on peut dire qu'il y quelque chose de raté !Une dernière chose, pas une seule phrase de la VF ne sonne juste, ce qui n'aide pas à apprécier l'oeuvre..."
,https://www.allocine.fr/film/fichefilm-133392/critiques/spectateurs/?page=30,"3,0",irgendwer92,"spectaculairement ennuyant. pif paf boum, un ver ça va, deux bonjour les dégats. boum badaboum. patatras... malgré toutes ces explosions, on s'endort. c'est joli, façon péplum en béton brut, avec musique de bouddha bar sci-fi... c'est long...lounge... un troisième ver garçon!"
,https://www.allocine.fr/film/fichefilm-133392/critiques/spectateurs/?page=30,"2,0",Rodolphe Sanderson,"Pourquoi refaire un classique comme Dune ? Certes c'est très beau, mais il n'y a pas la magie de l'original, pas de musique, juste des bruits.Les scènes s'enchaînent quasiment à l'identique mais tout est fade, voire sale.Bref courrez voir l'original."
,https://www.allocine.fr/film/fichefilm-133392/critiques/spectateurs/?page=30,"4,5",Dune : Deuxième Partie,
,https://www.allocine.fr/film/fichefilm-133392/critiques/spectateurs/?page=30,"4,3",Frères,
,https://www.allocine.fr/film/fichefilm-133392/critiques/spectateurs/?page=30,"4,3",Amal - Un esprit libre,
,https://www.allocine.fr/film/fichefilm-133392/critiques/spectateurs/?page=30,"4,3",Il reste encore demain,
,https://www.allocine.fr/film/fichefilm-133392/critiques/spectateurs/?page=30,"4,3",Une vie,
,https://www.allocine.fr/film/fichefilm-133392/critiques/spectateurs/?page=30,"4,2",Le Royaume de Kensuke,
,https://www.allocine.fr/film/fichefilm-133392/critiques/spectateurs/?page=31,"3,5",defleppard,"Une première partie qui tient ses promesses sans être exceptionnelle non plus, à voir la suite pour confirmation, 3 étoiles et demie."
,https://www.allocine.fr/film/fichefilm-133392/critiques/spectateurs/?page=31,"4,0",Ranemo,"L’un des meilleurs films de science fiction de tous les temps, une bonne adaptation cinématographique du roman d’origine. Les décors ne peuvent êtres décrits tellement ils sont extrêmement beaux et esthétiques. Thimothée Chalamet interprète à merveille son personnage et les leçons philosophiques en débouchés sont très intéressantes. Ah, et la musique, n’en parlons pas, une pépite pour les tympans !!! J’ai adoré, j’adore et j’adorerai"
,https://www.allocine.fr/film/fichefilm-133392/critiques/spectateurs/?page=31,"3,0",Ricco92,"Dune de Frank Herbert est un roman qui est considéré comme étant une des œuvres-phares de la science-fiction (il suffit de son influence sur des films comme la saga Star wars pour s’en rendre compte). On ne peut pas dire que l’adaptation de 1984 avait pu rendre hommage à cet univers tellement le film de David Lynch était ridicule et brouillon suite à une fabrication chaotique.Denis Villeneuve se trouvait donc face à un défi énorme pour pouvoir donner goût à cet univers à des novices. Le cinéaste canadien réussit heureusement à rendre celui-ci plus compréhensible que Davis Lynch malgré le grand nombre de personnages et la complexité de l’intrigue (même si plusieurs visions semblent nécessaires pour réellement bien comprendre tous les aspects de ce récit). Surtout, il évite le ridicule qui faisait tant de mal à l’adaptation précédente (les armures deviennent crédibles et n’ont plus rien à voir avec l’aspect grotesque de celle de Lynch). De plus, Villeneuve livre des plans soignés se situant dans de beaux décors et étant servis par des effets spéciaux très réussis.Hélas, la photographie est souvent assez sombre et paraît plutôt fade et le cinéaste semble peu à l’aise pour filmer l’action. Mais surtout, face à la complexité de son univers, il livre une œuvre très lente et très bavarde (ce qu’était déjà le cas du film de 84) pouvant facilement amener l’ennui.Denis Villeneuve livre donc un film qui ressemble surtout à une longue introduction à une histoire dont il fait cependant ressentir le potentiel futur de la suite du récit. On peut donc penser qu’il faille réellement attendre de voir celle-ci se réaliser (si cela arrive à être le cas) pour pouvoir véritablement juger de ce Dune : Première partie."
,https://www.allocine.fr/film/fichefilm-133392/critiques/spectateurs/?page=31,"5,0",Julien Chevillard,denis villeneuve a réalisé un chef d'oeuvre avec ce premier dunedes effets spéciaux grandiose avec un casting très bon avec quelque longueurs de temps en temps mais le film est un magnifique spectacle de bout en bout servie par des décors spontueux et des costumes originauxun film a voir en format IMAX pour les plus grandes scénes du filmce dune est un star wars des sables avec le retour de hans zimmer qui donne une musique minérale et naturelle au filmzimmer retrouve son réalisateur de blade runner 2049vivement la suite et la série a venir sur l univers de dune
